symbol,series,date,time,orno,bors,vd,vo,lp,mkt
XXX,EQ,3-Apr-06,12:24:36,200604033983318.00,B,20,20,2976.1,N
XXX,EQ,3-Apr-06,12:24:36,200604037470919.00,S,200,200,2980,N
XXX,EQ,3-Apr-06,12:24:38,200604030612411.00,B,200,200,2976.15,N
XXX,EQ,3-Apr-06,12:24:43,200604037468641.00,B,20,200,2976.15,N
XXX,EQ,3-Apr-06,12:24:46,200604030608358.00,B,50,200,2976.2,N
XXX,EQ,3-Apr-06,12:24:46,200604037472076.00,S,20,20,,Y
XXX,EQ,3-Apr-06,12:24:53,200604030582096.00,B,10,10,2975,N
XXX,EQ,3-Apr-06,12:24:53,200604030612411.00,B,200,200,2976.25,N
XXX,EQ,3-Apr-06,12:24:54,200604037472572.00,B,82,82,2977,N
XXX,EQ,3-Apr-06,12:24:56,200604037472572.00,B,82,82,2977,N
XXX,EQ,3-Apr-06,12:24:57,200604037472739.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:24:57,200604037472801.00,B,1,1,,Y
XXX,EQ,3-Apr-06,12:24:58,200604037472841.00,B,82,82,2980.5,N
XXX,EQ,3-Apr-06,12:25:00,200604037472947.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:25:01,200604037473014.00,B,1,1,,Y
XXX,EQ,3-Apr-06,12:25:05,200604030612411.00,B,200,200,2976.25,N
XXX,EQ,3-Apr-06,12:25:11,200604033988610.00,S,10,10,2983,N
XXX,EQ,3-Apr-06,12:25:11,200604033990803.00,S,3,3,3140,N
XXX,EQ,3-Apr-06,12:25:13,200604030614126.00,B,1,1,2980,N
XXX,EQ,3-Apr-06,12:25:17,200604037474097.00,S,200,200,2984,N
XXX,EQ,3-Apr-06,12:25:19,200604037474217.00,B,2,2,2960,N
XXX,EQ,3-Apr-06,12:25:21,200604033983318.00,B,50,50,2976.25,N
XXX,EQ,3-Apr-06,12:25:23,200604037474097.00,S,200,200,2984,N
XXX,EQ,3-Apr-06,12:25:30,200604037474945.00,S,5,5,2987,N
XXX,EQ,3-Apr-06,12:25:31,200604037474985.00,B,1,1,2980,N
XXX,EQ,3-Apr-06,12:25:32,200604030615094.00,S,20,20,2983.6,N
XXX,EQ,3-Apr-06,12:25:34,200604033991984.00,S,5,5,2980.5,N
XXX,EQ,3-Apr-06,12:25:39,200604030615417.00,B,15,15,3003,N
XXX,EQ,3-Apr-06,12:25:39,200604030615417.00,B,15,15,3003,N
XXX,EQ,3-Apr-06,12:25:43,200604037475823.00,S,5,5,2990,N
XXX,EQ,3-Apr-06,12:25:45,200604036816515.00,B,2,2,2900,N
XXX,EQ,3-Apr-06,12:25:48,200604033983318.00,B,40,40,2976.25,N
XXX,EQ,3-Apr-06,12:25:54,200604033993003.00,B,20,200,2981,N
XXX,EQ,3-Apr-06,12:25:59,200604037273309.00,S,10,10,2983.7,N
XXX,EQ,3-Apr-06,12:25:59,200604037476806.00,S,100,100,2985,N
XXX,EQ,3-Apr-06,12:26:01,200604037476925.00,S,200,200,2983.5,N
XXX,EQ,3-Apr-06,12:26:02,200604037477002.00,S,1,1,3080,N
XXX,EQ,3-Apr-06,12:26:06,200604030616795.00,S,4,40,2983.5,N
XXX,EQ,3-Apr-06,12:26:06,200604037360521.00,S,1,1,2985,N
XXX,EQ,3-Apr-06,12:26:09,200604030616907.00,B,1,1,2976,N
XXX,EQ,3-Apr-06,12:26:11,200604037472841.00,B,52,52,2981.15,N
XXX,EQ,3-Apr-06,12:26:13,200604033994007.00,S,5,5,2980,N
XXX,EQ,3-Apr-06,12:26:14,200604030617184.00,S,15,15,2385,N
XXX,EQ,3-Apr-06,12:26:15,200604030617216.00,B,1,1,2981,N
XXX,EQ,3-Apr-06,12:26:19,200604033994371.00,B,200,200,2983.5,N
XXX,EQ,3-Apr-06,12:26:20,200604030615094.00,S,5,5,2980,N
XXX,EQ,3-Apr-06,12:26:22,200604033982768.00,S,1,1,2983.45,N
XXX,EQ,3-Apr-06,12:26:24,200604037472841.00,B,52,52,2981.15,N
XXX,EQ,3-Apr-06,12:26:26,200604030617804.00,S,200,200,2981,N
XXX,EQ,3-Apr-06,12:26:35,200604030608358.00,B,30,180,2976.3,N
XXX,EQ,3-Apr-06,12:26:35,200604037476806.00,S,100,100,2985,N
XXX,EQ,3-Apr-06,12:26:37,200604033394648.00,S,2,2,2990,N
XXX,EQ,3-Apr-06,12:26:39,200604030618378.00,S,1,1,2981,N
XXX,EQ,3-Apr-06,12:26:40,200604030618408.00,S,25,200,2983.4,N
XXX,EQ,3-Apr-06,12:26:40,200604037479438.00,B,27,27,2980,N
XXX,EQ,3-Apr-06,12:26:46,200604037479438.00,B,27,27,2980,N
XXX,EQ,3-Apr-06,12:26:47,200604030608358.00,B,50,200,2976.3,N
XXX,EQ,3-Apr-06,12:26:48,200604033995786.00,B,20,200,2981,N
XXX,EQ,3-Apr-06,12:26:50,200604037480041.00,B,27,27,2981.05,N
XXX,EQ,3-Apr-06,12:26:50,200604037480056.00,S,8,8,2990,N
XXX,EQ,3-Apr-06,12:26:51,200604037480041.00,B,27,27,2981.05,N
XXX,EQ,3-Apr-06,12:26:55,200604030616907.00,B,1,1,2976,N
XXX,EQ,3-Apr-06,12:26:57,200604037480430.00,B,27,27,2980.05,N
XXX,EQ,3-Apr-06,12:26:58,200604030618408.00,S,25,200,2983.4,N
XXX,EQ,3-Apr-06,12:26:58,200604030619249.00,B,15,15,3003,N
XXX,EQ,3-Apr-06,12:27:00,200604033982768.00,S,1,1,2983.35,N
XXX,EQ,3-Apr-06,12:27:07,200604037481056.00,S,100,100,3020,N
XXX,EQ,3-Apr-06,12:27:18,200604037480430.00,B,27,27,2980.05,N
XXX,EQ,3-Apr-06,12:27:22,200604037481956.00,B,27,27,2981.05,N
XXX,EQ,3-Apr-06,12:27:40,200604037483002.00,S,10,10,2981.05,N
XXX,EQ,3-Apr-06,12:27:47,200604037395986.00,S,10,10,3000,N
XXX,EQ,3-Apr-06,12:27:49,200604030621527.00,S,10,10,3090,N
XXX,EQ,3-Apr-06,12:28:00,200604030608358.00,B,50,200,2976.3,N
XXX,EQ,3-Apr-06,12:28:00,200604033995786.00,B,20,200,2981.25,N
XXX,EQ,3-Apr-06,12:28:01,200604030616795.00,S,4,40,2983,N
XXX,EQ,3-Apr-06,12:28:10,200604030622334.00,S,1,1,2981.05,N
XXX,EQ,3-Apr-06,12:28:14,200604033999716.00,S,25,250,2981,N
XXX,EQ,3-Apr-06,12:28:14,200604037484751.00,S,200,200,2984.9,N
XXX,EQ,3-Apr-06,12:28:14,200604037484772.00,S,50,50,2981,N
XXX,EQ,3-Apr-06,12:28:29,200604037484772.00,S,50,50,2980,N
XXX,EQ,3-Apr-06,12:28:32,200604037468641.00,B,20,200,2976.3,N
XXX,EQ,3-Apr-06,12:28:34,200604030623373.00,S,1,1,2985,N
XXX,EQ,3-Apr-06,12:28:34,200604037485867.00,S,1,1,2980,N
XXX,EQ,3-Apr-06,12:28:36,200604037486025.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:28:40,200604030623632.00,S,5,5,2980,N
XXX,EQ,3-Apr-06,12:28:42,200604037484751.00,S,200,200,2984.9,N
XXX,EQ,3-Apr-06,12:28:44,200604034001109.00,B,200,200,2981,N
XXX,EQ,3-Apr-06,12:28:45,200604034001141.00,S,1,1,2979,N
XXX,EQ,3-Apr-06,12:28:51,200604030624100.00,S,1,1,2980,N
XXX,EQ,3-Apr-06,12:28:53,200604030600548.00,S,20,20,2983.7,N
XXX,EQ,3-Apr-06,12:28:56,200604037487183.00,B,1,1,2976,N
XXX,EQ,3-Apr-06,12:29:03,200604034001917.00,S,20,20,2982,N
XXX,EQ,3-Apr-06,12:29:04,200604030624674.00,B,1,1,2981,N
XXX,EQ,3-Apr-06,12:29:05,200604034002005.00,B,50,50,2971,N
XXX,EQ,3-Apr-06,12:29:10,200604037487978.00,S,2,2,2983,N
XXX,EQ,3-Apr-06,12:29:14,200604037488195.00,B,1,1,2976.5,N
XXX,EQ,3-Apr-06,12:29:16,200604037488195.00,B,1,1,2976.5,N
XXX,EQ,3-Apr-06,12:29:22,200604033983318.00,B,40,40,2976.05,N
XXX,EQ,3-Apr-06,12:29:23,200604034001109.00,B,15,110,2981.1,N
XXX,EQ,3-Apr-06,12:29:43,200604037489681.00,S,40,40,,Y
XXX,EQ,3-Apr-06,12:29:43,200604037489685.00,B,40,40,3200,N
XXX,EQ,3-Apr-06,12:29:47,200604030626491.00,B,4,4,2981.7,N
XXX,EQ,3-Apr-06,12:29:48,200604037489961.00,S,5,5,2981.1,N
XXX,EQ,3-Apr-06,12:29:51,200604030624674.00,B,1,1,2981,N
XXX,EQ,3-Apr-06,12:29:53,200604034004117.00,B,20,200,2982,N
XXX,EQ,3-Apr-06,12:29:57,200604030626852.00,B,200,200,2976.35,N
XXX,EQ,3-Apr-06,12:30:01,200604037490682.00,B,34,340,,Y
XXX,EQ,3-Apr-06,12:30:05,200604030627147.00,S,200,200,2985,N
XXX,EQ,3-Apr-06,12:30:06,200604034004704.00,B,1,1,2983,N
XXX,EQ,3-Apr-06,12:30:06,200604037490942.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:30:07,200604037490995.00,B,1,1,,Y
XXX,EQ,3-Apr-06,12:30:08,200604030627290.00,S,200,200,2985,N
XXX,EQ,3-Apr-06,12:30:09,200604037442274.00,S,5,5,2989,N
XXX,EQ,3-Apr-06,12:30:10,200604034004704.00,B,1,1,2983,N
XXX,EQ,3-Apr-06,12:30:12,200604034004957.00,B,2,2,2983,N
XXX,EQ,3-Apr-06,12:30:12,200604037491332.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:30:14,200604030627290.00,S,200,200,2985,N
XXX,EQ,3-Apr-06,12:30:21,200604034005352.00,S,20,20,2990,N
XXX,EQ,3-Apr-06,12:30:22,200604030627868.00,B,5,5,2982,N
XXX,EQ,3-Apr-06,12:30:23,200604037491882.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:30:24,200604030627926.00,S,4,4,2981.7,N
XXX,EQ,3-Apr-06,12:30:25,200604037491984.00,B,1,1,2976.5,N
XXX,EQ,3-Apr-06,12:30:25,200604037492050.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:30:27,200604030628035.00,S,1,1,2985,N
XXX,EQ,3-Apr-06,12:30:31,200604030628188.00,B,1,1,2980,N
XXX,EQ,3-Apr-06,12:30:33,200604034005955.00,B,2,2,2940,N
XXX,EQ,3-Apr-06,12:30:34,200604037487183.00,B,1,1,2976,N
XXX,EQ,3-Apr-06,12:30:36,200604034006126.00,S,10,10,2986,N
XXX,EQ,3-Apr-06,12:30:37,200604037420573.00,S,10,10,,Y
XXX,EQ,3-Apr-06,12:30:40,200604030628599.00,S,5,50,2984.95,N
XXX,EQ,3-Apr-06,12:30:42,200604037491984.00,B,1,1,2978,N
XXX,EQ,3-Apr-06,12:30:43,200604030628714.00,B,27,27,2988,N
XXX,EQ,3-Apr-06,12:30:43,200604030628751.00,S,4,4,2985.9,N
XXX,EQ,3-Apr-06,12:30:45,200604034006126.00,S,10,10,2982,N
XXX,EQ,3-Apr-06,12:30:46,200604030628864.00,S,1,1,2982,N
XXX,EQ,3-Apr-06,12:30:48,200604037468641.00,B,20,199,2976.5,N
XXX,EQ,3-Apr-06,12:30:49,200604037491984.00,B,1,1,2978.05,N
XXX,EQ,3-Apr-06,12:30:50,200604030627147.00,S,200,200,2985,N
XXX,EQ,3-Apr-06,12:30:58,200604030629384.00,B,10,10,2970.5,N
XXX,EQ,3-Apr-06,12:30:58,200604033932903.00,S,60,60,3000,N
XXX,EQ,3-Apr-06,12:31:00,200604034007232.00,S,10,10,2984,N
XXX,EQ,3-Apr-06,12:31:00,200604037443088.00,B,100,100,2975,N
XXX,EQ,3-Apr-06,12:31:01,200604030629523.00,S,5,5,2984.9,N
XXX,EQ,3-Apr-06,12:31:02,200604030629557.00,S,1,1,2985,N
XXX,EQ,3-Apr-06,12:31:08,200604037491984.00,B,1,1,2978.1,N
XXX,EQ,3-Apr-06,12:31:16,200604030629523.00,S,5,5,2983.95,N
XXX,EQ,3-Apr-06,12:31:18,200604037491984.00,B,1,1,2978.5,N
XXX,EQ,3-Apr-06,12:31:21,200604033985492.00,B,200,200,2976,N
XXX,EQ,3-Apr-06,12:31:27,200604030630604.00,S,1,1,3010.1,N
XXX,EQ,3-Apr-06,12:31:29,200604037495676.00,S,1,1,2982,N
XXX,EQ,3-Apr-06,12:31:35,200604033860847.00,S,100,100,2809,N
XXX,EQ,3-Apr-06,12:31:37,200604037496173.00,S,200,200,2985.9,N
XXX,EQ,3-Apr-06,12:31:38,200604037491984.00,B,1,1,2978.1,N
XXX,EQ,3-Apr-06,12:31:42,200604037496173.00,S,200,200,2985.9,N
XXX,EQ,3-Apr-06,12:31:45,200604037491984.00,B,1,1,2978.5,N
XXX,EQ,3-Apr-06,12:31:53,200604030631746.00,S,20,20,2982,N
XXX,EQ,3-Apr-06,12:31:57,200604037443088.00,B,100,100,2982,N
XXX,EQ,3-Apr-06,12:32:07,200604030632313.00,B,1,1,2980,N
XXX,EQ,3-Apr-06,12:32:18,200604037498549.00,S,1,1,2980,N
XXX,EQ,3-Apr-06,12:32:23,200604037498812.00,B,200,200,2985,N
XXX,EQ,3-Apr-06,12:32:24,200604030633020.00,B,20,200,2982.1,N
XXX,EQ,3-Apr-06,12:32:26,200604030633144.00,B,1,1,2985,N
XXX,EQ,3-Apr-06,12:32:26,200604037468641.00,B,20,199,2976.5,N
XXX,EQ,3-Apr-06,12:32:27,200604030633155.00,B,200,200,2977,N
XXX,EQ,3-Apr-06,12:32:28,200604037491984.00,B,1,1,2978.05,N
XXX,EQ,3-Apr-06,12:32:28,200604037499135.00,B,1,1,,Y
XXX,EQ,3-Apr-06,12:32:29,200604030633231.00,S,5,5,3035,N
XXX,EQ,3-Apr-06,12:32:33,200604037491984.00,B,1,1,2978.5,N
XXX,EQ,3-Apr-06,12:32:33,200604037498812.00,B,200,200,2985,N
XXX,EQ,3-Apr-06,12:32:39,200604030633672.00,S,25,25,2982,N
XXX,EQ,3-Apr-06,12:32:39,200604037499735.00,B,20,160,2980.1,N
XXX,EQ,3-Apr-06,12:32:43,200604030633840.00,B,1,1,2985,N
XXX,EQ,3-Apr-06,12:32:48,200604030633840.00,B,1,1,2985,N
XXX,EQ,3-Apr-06,12:32:49,200604030634076.00,B,5,5,2983.95,N
XXX,EQ,3-Apr-06,12:32:50,200604030634112.00,S,10,10,2985.8,N
XXX,EQ,3-Apr-06,12:32:51,200604030633020.00,B,20,176,2985.1,N
XXX,EQ,3-Apr-06,12:32:54,200604034012370.00,B,10,10,2987,N
XXX,EQ,3-Apr-06,12:32:55,200604037500660.00,B,1,1,2982,N
XXX,EQ,3-Apr-06,12:33:00,200604030634574.00,B,2,2,2985.9,N
XXX,EQ,3-Apr-06,12:33:04,200604030634737.00,S,10,10,2985.1,N
XXX,EQ,3-Apr-06,12:33:05,200604037491984.00,B,1,1,2978.5,N
XXX,EQ,3-Apr-06,12:33:08,200604037501368.00,S,10,10,3000,N
XXX,EQ,3-Apr-06,12:33:10,200604030634966.00,S,5,5,2985,N
XXX,EQ,3-Apr-06,12:33:11,200604037499735.00,B,20,160,2982.1,N
XXX,EQ,3-Apr-06,12:33:13,200604030635085.00,B,1,1,2985,N
XXX,EQ,3-Apr-06,12:33:15,200604033746554.00,S,5,5,2989,N
XXX,EQ,3-Apr-06,12:33:19,200604033983318.00,B,40,40,2982.05,N
XXX,EQ,3-Apr-06,12:33:23,200604034013662.00,S,50,50,3030,N
XXX,EQ,3-Apr-06,12:33:23,200604037502191.00,B,1,1,2978,N
XXX,EQ,3-Apr-06,12:33:30,200604033983318.00,B,40,40,2982.15,N
XXX,EQ,3-Apr-06,12:33:33,200604030633020.00,B,20,176,2985.1,N
XXX,EQ,3-Apr-06,12:33:35,200604037502876.00,S,10,10,3030,N
XXX,EQ,3-Apr-06,12:33:35,200604037502921.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:33:37,200604037502191.00,B,1,1,2978,N
XXX,EQ,3-Apr-06,12:33:54,200604037504064.00,B,1,1,2978.05,N
XXX,EQ,3-Apr-06,12:33:55,200604037499735.00,B,20,160,2982.2,N
XXX,EQ,3-Apr-06,12:33:57,200604030636915.00,S,15,15,2990,N
XXX,EQ,3-Apr-06,12:33:57,200604034015153.00,S,10,10,2983.95,N
XXX,EQ,3-Apr-06,12:33:58,200604037504064.00,B,1,1,2978.5,N
XXX,EQ,3-Apr-06,12:34:01,200604037504064.00,B,1,1,2978.5,N
XXX,EQ,3-Apr-06,12:34:08,200604030633155.00,B,200,200,2977,N
XXX,EQ,3-Apr-06,12:34:11,200604037505145.00,B,1,1,2983.95,N
XXX,EQ,3-Apr-06,12:34:13,200604030626852.00,B,200,200,2976.35,N
XXX,EQ,3-Apr-06,12:34:13,200604037505213.00,S,4,4,3000,N
XXX,EQ,3-Apr-06,12:34:16,200604034016068.00,S,2,2,2985,N
XXX,EQ,3-Apr-06,12:34:16,200604034016071.00,S,10,10,2982.2,N
XXX,EQ,3-Apr-06,12:34:18,200604037433639.00,B,2,2,2972,N
XXX,EQ,3-Apr-06,12:34:25,200604037505962.00,S,1,1,2983.9,N
XXX,EQ,3-Apr-06,12:34:27,200604033915241.00,S,31,31,2983.95,N
XXX,EQ,3-Apr-06,12:34:34,200604037505962.00,S,1,1,2983.9,N
XXX,EQ,3-Apr-06,12:34:37,200604033983318.00,B,40,40,2982.05,N
XXX,EQ,3-Apr-06,12:34:43,200604037506996.00,S,1,1,2983.8,N
XXX,EQ,3-Apr-06,12:34:47,200604034017478.00,S,1,5,3024,N
XXX,EQ,3-Apr-06,12:34:55,200604037506996.00,S,1,1,2984,N
XXX,EQ,3-Apr-06,12:34:59,200604037439320.00,B,25,25,2993,N
XXX,EQ,3-Apr-06,12:34:59,200604037447216.00,B,25,25,2993,N
XXX,EQ,3-Apr-06,12:34:59,200604037507895.00,B,34,341,,Y
XXX,EQ,3-Apr-06,12:35:04,200604034018233.00,B,2,2,2988,N
XXX,EQ,3-Apr-06,12:35:05,200604034018233.00,B,1,1,2988,N
XXX,EQ,3-Apr-06,12:35:07,200604030639967.00,S,200,200,2990,N
XXX,EQ,3-Apr-06,12:35:07,200604030639976.00,S,200,200,2990,N
XXX,EQ,3-Apr-06,12:35:07,200604034018391.00,B,1,2,2980,N
XXX,EQ,3-Apr-06,12:35:08,200604030640009.00,B,1,1,2990,N
XXX,EQ,3-Apr-06,12:35:09,200604034018471.00,B,1,2,2982,N
XXX,EQ,3-Apr-06,12:35:10,200604030640102.00,B,1,1,2983.8,N
XXX,EQ,3-Apr-06,12:35:11,200604030639976.00,S,200,200,2990,N
XXX,EQ,3-Apr-06,12:35:12,200604034018651.00,B,1,1,2985,N
XXX,EQ,3-Apr-06,12:35:13,200604030640238.00,S,200,200,2989.9,N
XXX,EQ,3-Apr-06,12:35:15,200604030639967.00,S,200,200,2990,N
XXX,EQ,3-Apr-06,12:35:15,200604037508828.00,B,1,1,2978,N
XXX,EQ,3-Apr-06,12:35:16,200604037508832.00,S,1,1,,Y
XXX,EQ,3-Apr-06,12:35:16,200604037508878.00,B,1,1,,Y
XXX,EQ,3-Apr-06,12:35:17,200604030640428.00,B,1,1,2980,N
XXX,EQ,3-Apr-06,12:35:20,200604030640238.00,S,200,200,2989.9,N
XXX,EQ,3-Apr-06,12:35:20,200604030640560.00,S,1,1,3010,N
XXX,EQ,3-Apr-06,12:35:21,200604030640630.00,S,1,1,3020,N
XXX,EQ,3-Apr-06,12:35:24,200604030640102.00,B,1,1,2983.8,N
XXX,EQ,3-Apr-06,12:35:24,200604030640755.00,S,3,30,2988,N
XXX,EQ,3-Apr-06,12:35:24,200604030640758.00,S,50,50,2988,N
XXX,EQ,3-Apr-06,12:35:27,200604030640758.00,S,50,50,2988,N
XXX,EQ,3-Apr-06,12:35:27,200604030640926.00,S,30,200,2989.9,N
XXX,EQ,3-Apr-06,12:35:28,200604037499735.00,B,20,150,2985,N
XXX,EQ,3-Apr-06,12:35:31,200604034019581.00,S,5,5,2982.2,N
XXX,EQ,3-Apr-06,12:35:32,200604030640755.00,S,30,30,2988,N
XXX,EQ,3-Apr-06,12:35:32,200604030641127.00,S,1,1,2990,N
XXX,EQ,3-Apr-06,12:35:32,200604033983318.00,B,40,40,2982.25,N
XXX,EQ,3-Apr-06,12:35:32,200604037508828.00,B,1,1,2978.05,N
XXX,EQ,3-Apr-06,12:35:34,200604030641206.00,S,50,50,2989.8,N
XXX,EQ,3-Apr-06,12:35:35,200604037509990.00,S,50,50,2988,N
XXX,EQ,3-Apr-06,12:35:36,200604034019842.00,B,5,50,2870,N
XXX,EQ,3-Apr-06,12:35:37,200604034019918.00,S,25,25,2991,N
XXX,EQ,3-Apr-06,12:35:38,200604030641388.00,S,25,134,2988,N
XXX,EQ,3-Apr-06,12:35:40,200604037510304.00,B,10,10,2981.1,N
XXX,EQ,3-Apr-06,12:35:45,200604037508828.00,B,1,1,2978.5,N
XXX,EQ,3-Apr-06,12:35:46,200604030641747.00,S,10,10,2987.9,N
XXX,EQ,3-Apr-06,12:35:46,200604037510688.00,S,3,3,2985,N
XXX,EQ,3-Apr-06,12:35:46,200604037510737.00,B,10,10,2979,N
XXX,EQ,3-Apr-06,12:35:48,200604030641841.00,B,10,10,2976,N
XXX,EQ,3-Apr-06,12:35:50,200604030640755.00,S,30,30,2985,N
XXX,EQ,3-Apr-06,12:35:50,200604030640926.00,S,30,200,2989.9,N
XXX,EQ,3-Apr-06,12:35:50,200604037510918.00,B,3,3,2925,N
XXX,EQ,3-Apr-06,12:35:51,200604030641930.00,S,10,10,2989.45,N
XXX,EQ,3-Apr-06,12:35:51,200604034020538.00,S,65,65,2988,N
XXX,EQ,3-Apr-06,12:35:52,200604030641206.00,S,10,50,2989.8,N
XXX,EQ,3-Apr-06,12:35:55,200604033880781.00,S,20,20,2992,N
XXX,EQ,3-Apr-06,12:35:59,200604037499735.00,B,20,113,2982,N
XXX,EQ,3-Apr-06,12:36:01,200604034020975.00,S,100,100,2990,N
XXX,EQ,3-Apr-06,12:36:01,200604037508828.00,B,1,1,2978.6,N
XXX,EQ,3-Apr-06,12:36:04,200604037499735.00,B,20,113,2982.3,N
XXX,EQ,3-Apr-06,12:36:05,200604030642525.00,B,5,5,2950,N
XXX,EQ,3-Apr-06,12:36:08,200604037508828.00,B,1,1,2978.5,N
XXX,EQ,3-Apr-06,12:36:13,200604030641388.00,S,25,134,2982,N
XXX,EQ,3-Apr-06,12:36:13,200604037512236.00,S,2,2,3000,N
XXX,EQ,3-Apr-06,12:36:20,200604030641206.00,S,10,50,2989.4,N
XXX,EQ,3-Apr-06,12:36:20,200604037512640.00,S,10,10,2987,N
XXX,EQ,3-Apr-06,12:36:20,200604037512656.00,B,1,1,,Y
XXX,EQ,3-Apr-06,12:36:21,200604037508828.00,B,1,1,2978.4,N
XXX,EQ,3-Apr-06,12:36:21,200604037510304.00,B,10,10,2982.5,N
XXX,EQ,3-Apr-06,12:36:21,200604037512700.00,B,1,1,,Y
XXX,EQ,3-Apr-06,12:36:22,200604034021925.00,B,1,1,2982,N
XXX,EQ,3-Apr-06,12:36:25,200604033983318.00,B,19,19,2982.05,N
XXX,EQ,3-Apr-06,12:36:25,200604034022028.00,S,5,5,2986,N
XXX,EQ,3-Apr-06,12:36:26,200604030643396.00,S,200,200,2986,N
XXX,EQ,3-Apr-06,12:36:29,200604030643499.00,B,200,200,2982.55,N
XXX,EQ,3-Apr-06,12:36:31,200604030643564.00,S,10,10,2982.5,N
XXX,EQ,3-Apr-06,12:36:33,200604030526329.00,S,100,100,2982,N
XXX,EQ,3-Apr-06,12:36:33,200604030643633.00,B,160,160,2985,N
XXX,EQ,3-Apr-06,12:36:35,200604037508828.00,B,1,1,2978.4,N
XXX,EQ,3-Apr-06,12:36:36,200604033533994.00,S,10,10,2999,N
XXX,EQ,3-Apr-06,12:36:38,200604030643633.00,B,160,160,2986,N
XXX,EQ,3-Apr-06,12:36:40,200604030643889.00,S,25,25,2986.9,N
XXX,EQ,3-Apr-06,12:36:42,200604034022721.00,S,2,21,2987.85,N
XXX,EQ,3-Apr-06,12:36:43,200604034022748.00,S,10,10,2987.5,N
XXX,EQ,3-Apr-06,12:36:44,200604037513935.00,B,25,25,,Y
XXX,EQ,3-Apr-06,12:36:45,200604030643499.00,B,90,90,2986,N
XXX,EQ,3-Apr-06,12:36:46,200604037514041.00,S,4,4,3026,N
XXX,EQ,3-Apr-06,12:36:47,200604037514046.00,B,1,1,2800,N
XXX,EQ,3-Apr-06,12:36:49,200604037509990.00,S,50,50,2988,N
XXX,EQ,3-Apr-06,12:36:51,200604037514261.00,S,2,2,2990,N
XXX,EQ,3-Apr-06,12:36:52,200604030643499.00,B,70,70,2985,N
XXX,EQ,3-Apr-06,12:36:52,200604034021925.00,B,1,1,2987,N
XXX,EQ,3-Apr-06,12:36:55,200604034001109.00,B,15,69,2987,N
XXX,EQ,3-Apr-06,12:36:55,200604037514046.00,B,1,1,2901,N
XXX,EQ,3-Apr-06,12:36:55,200604037514490.00,S,1,1,2986,N
XXX,EQ,3-Apr-06,12:37:03,200604037514046.00,B,1,1,2950,N
XXX,EQ,3-Apr-06,12:37:04,200604034004117.00,B,20,36,2990,N
XXX,EQ,3-Apr-06,12:37:04,200604037514901.00,S,1,1,2995,N
XXX,EQ,3-Apr-06,12:37:06,200604030644923.00,B,3,3,2976.1,N
XXX,EQ,3-Apr-06,12:37:09,200604037514046.00,B,1,1,2978.05,N
XXX,EQ,3-Apr-06,12:37:12,200604030645193.00,B,25,25,2980,N
XXX,EQ,3-Apr-06,12:37:15,200604037515507.00,B,1,1,,Y
XXX,EQ,3-Apr-06,12:37:16,200604030643499.00,B,70,70,2985,N
XXX,EQ,3-Apr-06,12:37:20,200604030499426.00,S,90,90,3015,N
XXX,EQ,3-Apr-06,12:37:24,200604030645641.00,B,1,1,2985,N
XXX,EQ,3-Apr-06,12:37:25,200604037516008.00,S,10,10,2987.7,N
XXX,EQ,3-Apr-06,12:37:27,200604037516103.00,B,1,1,2978,N
XXX,EQ,3-Apr-06,12:37:30,200604037516286.00,S,1,1,3000,N
XXX,EQ,3-Apr-06,12:37:37,200604030646167.00,B,1,1,2987.7,N
XXX,EQ,3-Apr-06,12:37:38,200604037374030.00,S,5,5,2987.6,N
XXX,EQ,3-Apr-06,12:37:39,200604030646261.00,S,200,200,2987,N
XXX,EQ,3-Apr-06,12:37:40,200604034020538.00,S,65,65,2986,N
XXX,EQ,3-Apr-06,12:37:41,200604030646355.00,B,2,2,2987.7,N
XXX,EQ,3-Apr-06,12:37:44,200604030646261.00,S,17,164,2987,N
XXX,EQ,3-Apr-06,12:37:50,200604036943563.00,S,10,10,2990,N
XXX,EQ,3-Apr-06,12:37:50,200604037517335.00,S,7,7,2987,N
XXX,EQ,3-Apr-06,12:37:54,200604037514046.00,B,1,1,2978.05,N
XXX,EQ,3-Apr-06,12:37:56,200604030646957.00,S,5,5,2990,N
XXX,EQ,3-Apr-06,12:37:59,200604036943563.00,S,10,10,2986,N
XXX,EQ,3-Apr-06,12:38:01,200604030647187.00,B,36,36,2987.7,N
XXX,EQ,3-Apr-06,12:38:01,200604034026142.00,S,5,5,3029,N
XXX,EQ,3-Apr-06,12:38:02,200604037517335.00,S,7,7,2987,N
XXX,EQ,3-Apr-06,12:38:04,200604030646261.00,S,17,164,2987,N
XXX,EQ,3-Apr-06,12:38:04,200604037337456.00,S,50,50,3000,N
XXX,EQ,3-Apr-06,12:38:05,200604037516008.00,S,10,10,2987.7,N
XXX,EQ,3-Apr-06,12:38:06,200604036943563.00,S,10,10,2985,N
