symbol,series,date,time,tno,p,vol,bno,sno
XXX,EQ,3-Apr-06,10:09:05,200604030076885.00,2965,5,200604033453506.00,200604030109594.00
XXX,EQ,3-Apr-06,10:09:13,200604030077965.00,2965,13,200604030110451.00,200604030109594.00
XXX,EQ,3-Apr-06,10:09:13,200604030077966.00,2965,1,200604030110451.00,200604030110437.00
XXX,EQ,3-Apr-06,10:09:21,200604030078578.00,2969,50,200604033455737.00,200604030101794.00
XXX,EQ,3-Apr-06,10:09:36,200604030080165.00,2969,1,200604033457614.00,200604030101794.00
XXX,EQ,3-Apr-06,10:09:53,200604030081873.00,2968,6,200604030113873.00,200604036811349.00
XXX,EQ,3-Apr-06,10:09:55,200604030081995.00,2965,1,200604030110740.00,200604030106089.00
XXX,EQ,3-Apr-06,10:09:59,200604030082605.00,2965,279,200604036812311.00,200604030106089.00
XXX,EQ,3-Apr-06,10:10:10,200604030083578.00,2964.95,10,200604033459290.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:11,200604030083625.00,2964.95,10,200604033461989.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:36,200604030086684.00,2962,1,200604033447634.00,200604036817332.00
XXX,EQ,3-Apr-06,10:10:37,200604030086764.00,2960,62,200604036715875.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086765.00,2960,1,200604030044050.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086766.00,2960,1,200604030045106.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086767.00,2960,1,200604030047772.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086768.00,2960,1,200604033383363.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086769.00,2960,1,200604030060244.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086770.00,2960,1,200604030068916.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086771.00,2960,1,200604030083235.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086772.00,2960,1,200604030104100.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086773.00,2960,1,200604030108710.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086774.00,2960,1,200604030110204.00,200604030114425.00
XXX,EQ,3-Apr-06,10:10:37,200604030086775.00,2960,1,200604033459506.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:04,200604030089922.00,2957,3,200604030098805.00,200604030122063.00
XXX,EQ,3-Apr-06,10:11:12,200604030090768.00,2959,10,200604033469450.00,200604030117356.00
XXX,EQ,3-Apr-06,10:11:12,200604030090769.00,2960,14,200604033469450.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:12,200604030090770.00,2960,26,200604033469450.00,200604030075948.00
XXX,EQ,3-Apr-06,10:11:18,200604030091438.00,2957,17,200604030098805.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:18,200604030091439.00,2957,8,200604036802879.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:18,200604030091440.00,2955,2,200604036715913.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:18,200604030091441.00,2955,1,200604033379440.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:18,200604030091442.00,2955,1,200604030047908.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:18,200604030091443.00,2955,1,200604030060801.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:18,200604030091444.00,2955,1,200604030122998.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:26,200604030092427.00,2955,10,200604033471116.00,200604030114425.00
XXX,EQ,3-Apr-06,10:11:35,200604030093233.00,2951,1,200604036705752.00,200604030123816.00
XXX,EQ,3-Apr-06,10:11:57,200604030095424.00,2951.5,10,200604030126502.00,200604030127448.00
XXX,EQ,3-Apr-06,10:11:57,200604030095428.00,2951.5,11,200604030126502.00,200604036828162.00
XXX,EQ,3-Apr-06,10:12:04,200604030095987.00,2951.5,20,200604030126502.00,200604030128157.00
XXX,EQ,3-Apr-06,10:12:05,200604030096051.00,2951.5,50,200604030126502.00,200604030128228.00
XXX,EQ,3-Apr-06,10:12:10,200604030096720.00,2954.95,21,200604036829802.00,200604030106089.00
XXX,EQ,3-Apr-06,10:12:34,200604030099157.00,2951.65,1,200604030130858.00,200604036826528.00
XXX,EQ,3-Apr-06,10:12:37,200604030099441.00,2954.95,50,200604036833384.00,200604030106089.00
XXX,EQ,3-Apr-06,10:12:38,200604030099515.00,2951.65,50,200604030130858.00,200604030131691.00
XXX,EQ,3-Apr-06,10:12:38,200604030099520.00,2954.95,1,200604036833512.00,200604030106089.00
XXX,EQ,3-Apr-06,10:12:49,200604030100517.00,2951.8,3,200604030126502.00,200604036835078.00
XXX,EQ,3-Apr-06,10:12:53,200604030100991.00,2954.95,23,200604030126502.00,200604030106089.00
XXX,EQ,3-Apr-06,10:12:53,200604030100992.00,2955,1,200604030126502.00,200604033470668.00
XXX,EQ,3-Apr-06,10:12:53,200604030100993.00,2955,1,200604030126502.00,200604030124647.00
XXX,EQ,3-Apr-06,10:12:53,200604030100994.00,2955,1,200604030126502.00,200604030125045.00
XXX,EQ,3-Apr-06,10:12:53,200604030100995.00,2955,1,200604030126502.00,200604030129345.00
XXX,EQ,3-Apr-06,10:13:08,200604030102521.00,2955,3,200604030134454.00,200604030134823.00
XXX,EQ,3-Apr-06,10:13:08,200604030102522.00,2952.15,9,200604030132304.00,200604030134823.00
XXX,EQ,3-Apr-06,10:13:17,200604030103928.00,2957,15,200604036838711.00,200604033477058.00
XXX,EQ,3-Apr-06,10:13:25,200604030104922.00,2957,10,200604033485350.00,200604033477058.00
XXX,EQ,3-Apr-06,10:13:41,200604030106652.00,2952.5,1,200604030130858.00,200604030138090.00
XXX,EQ,3-Apr-06,10:13:55,200604030108374.00,2955,1,200604033488684.00,200604030139508.00
XXX,EQ,3-Apr-06,10:14:16,200604030110793.00,2957,1,200604036846439.00,200604030140681.00
XXX,EQ,3-Apr-06,10:14:24,200604030111639.00,2957,15,200604036847359.00,200604030140681.00
XXX,EQ,3-Apr-06,10:14:24,200604030111647.00,2955.3,10,200604030132304.00,200604030142551.00
XXX,EQ,3-Apr-06,10:14:40,200604030113165.00,2957,2,200604030144106.00,200604030140681.00
XXX,EQ,3-Apr-06,10:14:41,200604030113385.00,2959.9,2,200604036849697.00,200604033492151.00
XXX,EQ,3-Apr-06,10:14:56,200604030114945.00,2957,10,200604033494859.00,200604036851557.00
XXX,EQ,3-Apr-06,10:14:56,200604030114946.00,2955.55,15,200604030132304.00,200604036851557.00
XXX,EQ,3-Apr-06,10:14:59,200604030115183.00,2959.9,98,200604036851948.00,200604033492151.00
XXX,EQ,3-Apr-06,10:14:59,200604030115184.00,2959.95,5,200604036851948.00,200604033488086.00
XXX,EQ,3-Apr-06,10:14:59,200604030115185.00,2960,1,200604036851948.00,200604033465722.00
XXX,EQ,3-Apr-06,10:14:59,200604030115186.00,2960,1,200604036851948.00,200604030119854.00
XXX,EQ,3-Apr-06,10:14:59,200604030115187.00,2960,1,200604036851948.00,200604030120626.00
XXX,EQ,3-Apr-06,10:14:59,200604030115188.00,2960,1,200604036851948.00,200604030121158.00
XXX,EQ,3-Apr-06,10:14:59,200604030115189.00,2960,9,200604036851948.00,200604033474299.00
XXX,EQ,3-Apr-06,10:14:59,200604030115190.00,2960,50,200604036851948.00,200604036830591.00
XXX,EQ,3-Apr-06,10:14:59,200604030115191.00,2960,10,200604036851948.00,200604033480717.00
XXX,EQ,3-Apr-06,10:14:59,200604030115192.00,2960,1,200604036851948.00,200604030137759.00
XXX,EQ,3-Apr-06,10:14:59,200604030115193.00,2960,1,200604036851948.00,200604030139746.00
XXX,EQ,3-Apr-06,10:14:59,200604030115194.00,2961.65,10,200604036851948.00,200604036842239.00
XXX,EQ,3-Apr-06,10:14:59,200604030115195.00,2962,4,200604036851948.00,200604036817332.00
XXX,EQ,3-Apr-06,10:14:59,200604030115196.00,2962,1,200604036851948.00,200604033466439.00
XXX,EQ,3-Apr-06,10:14:59,200604030115197.00,2963,3,200604036851948.00,200604030135959.00
XXX,EQ,3-Apr-06,10:14:59,200604030115198.00,2965,1,200604036851948.00,200604033466827.00
XXX,EQ,3-Apr-06,10:14:59,200604030115199.00,2965,83,200604036851948.00,200604033350252.00
XXX,EQ,3-Apr-06,10:15:06,200604030116010.00,2965,1,200604030146615.00,200604033350252.00
XXX,EQ,3-Apr-06,10:15:08,200604030116111.00,2965,1,200604033496976.00,200604033350252.00
XXX,EQ,3-Apr-06,10:15:10,200604030116348.00,2960,1,200604036850941.00,200604030146965.00
XXX,EQ,3-Apr-06,10:15:13,200604030116646.00,2960,9,200604036850941.00,200604033497587.00
XXX,EQ,3-Apr-06,10:15:15,200604030116758.00,2959.8,10,200604030146663.00,200604033497587.00
XXX,EQ,3-Apr-06,10:15:23,200604030117503.00,2959.8,5,200604036855069.00,200604033497587.00
XXX,EQ,3-Apr-06,10:15:30,200604030118123.00,2959.8,10,200604036855857.00,200604033497587.00
XXX,EQ,3-Apr-06,10:15:47,200604030119674.00,2957,1,200604033501337.00,200604030150385.00
XXX,EQ,3-Apr-06,10:15:47,200604030119675.00,2957,1,200604033501337.00,200604030150538.00
XXX,EQ,3-Apr-06,10:15:47,200604030119733.00,2957,10,200604030150575.00,200604030150538.00
XXX,EQ,3-Apr-06,10:15:53,200604030120189.00,2957,79,200604030126502.00,200604030150538.00
XXX,EQ,3-Apr-06,10:17:16,200604030126918.00,2957,5,200604033511029.00,200604030150538.00
XXX,EQ,3-Apr-06,10:17:25,200604030127597.00,2955.1,20,200604030132304.00,200604036869944.00
XXX,EQ,3-Apr-06,10:17:57,200604030129696.00,2955,8,200604033488684.00,200604036873916.00
XXX,EQ,3-Apr-06,10:18:04,200604030130357.00,2957,5,200604033516032.00,200604030150538.00
XXX,EQ,3-Apr-06,10:18:04,200604030130358.00,2957,5,200604033516032.00,200604033414031.00
XXX,EQ,3-Apr-06,10:18:04,200604030130359.00,2957,15,200604033516032.00,200604030158600.00
XXX,EQ,3-Apr-06,10:18:06,200604030130510.00,2957,25,200604033516032.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:06,200604030130511.00,2955.15,10,200604033515455.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:06,200604030130512.00,2955,1,200604033488684.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:06,200604030130513.00,2955,3,200604030144752.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:06,200604030130514.00,2955,1,200604033497303.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:06,200604030130515.00,2955,1,200604030152218.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:06,200604030130516.00,2955,1,200604030153752.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:06,200604030130517.00,2955,1,200604030154963.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:21,200604030131682.00,2955,10,200604036877040.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:23,200604030131815.00,2953.25,10,200604030130858.00,200604033517077.00
XXX,EQ,3-Apr-06,10:18:24,200604030131866.00,2953.25,1,200604030130858.00,200604036877394.00
XXX,EQ,3-Apr-06,10:18:32,200604030132466.00,2953.25,2,200604030130858.00,200604036878304.00
XXX,EQ,3-Apr-06,10:18:35,200604030132634.00,2953.25,1,200604030130858.00,200604036878646.00
XXX,EQ,3-Apr-06,10:18:36,200604030132678.00,2955,1,200604036878726.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:36,200604030132710.00,2955,10,200604033519442.00,200604033516247.00
XXX,EQ,3-Apr-06,10:18:52,200604030133726.00,2955,20,200604036880827.00,200604033516247.00
XXX,EQ,3-Apr-06,10:19:07,200604030134783.00,2955,10,200604030168907.00,200604033516247.00
XXX,EQ,3-Apr-06,10:19:11,200604030135198.00,2953.7,30,200604030130858.00,200604036883068.00
XXX,EQ,3-Apr-06,10:19:11,200604030135216.00,2953.7,25,200604030130858.00,200604033523019.00
XXX,EQ,3-Apr-06,10:19:34,200604030137266.00,2954.9,100,200604036884080.00,200604030170283.00
XXX,EQ,3-Apr-06,10:19:42,200604030137973.00,2954.9,2,200604033526422.00,200604030170283.00
XXX,EQ,3-Apr-06,10:19:42,200604030137974.00,2955,1,200604033526422.00,200604030164594.00
XXX,EQ,3-Apr-06,10:19:42,200604030137975.00,2955,1,200604033526422.00,200604033517611.00
XXX,EQ,3-Apr-06,10:19:42,200604030137976.00,2955,25,200604033526422.00,200604030169254.00
XXX,EQ,3-Apr-06,10:19:42,200604030137977.00,2955,1,200604033526422.00,200604030170329.00
XXX,EQ,3-Apr-06,10:19:50,200604030138651.00,2955,1,200604033526422.00,200604030172910.00
XXX,EQ,3-Apr-06,10:19:59,200604030139341.00,2955,1,200604033526422.00,200604036889133.00
XXX,EQ,3-Apr-06,10:19:59,200604030139342.00,2959,15,200604036889139.00,200604030155789.00
XXX,EQ,3-Apr-06,10:19:59,200604030139343.00,2960,1,200604036889139.00,200604030149089.00
XXX,EQ,3-Apr-06,10:19:59,200604030139344.00,2960,1,200604036889139.00,200604033517968.00
XXX,EQ,3-Apr-06,10:19:59,200604030139345.00,2960,1,200604036889139.00,200604030170150.00
XXX,EQ,3-Apr-06,10:19:59,200604030139346.00,2964.95,10,200604036889139.00,200604033518341.00
XXX,EQ,3-Apr-06,10:19:59,200604030139347.00,2965,15,200604036889139.00,200604033350252.00
XXX,EQ,3-Apr-06,10:19:59,200604030139348.00,2965,1,200604036889139.00,200604030138462.00
XXX,EQ,3-Apr-06,10:19:59,200604030139349.00,2965,1,200604036889139.00,200604030146065.00
XXX,EQ,3-Apr-06,10:19:59,200604030139350.00,2965,1,200604036889139.00,200604030146335.00
XXX,EQ,3-Apr-06,10:19:59,200604030139351.00,2965,1,200604036889139.00,200604030148061.00
XXX,EQ,3-Apr-06,10:19:59,200604030139352.00,2965,100,200604036889139.00,200604036855756.00
XXX,EQ,3-Apr-06,10:19:59,200604030139353.00,2965,1,200604036889139.00,200604033518395.00
XXX,EQ,3-Apr-06,10:19:59,200604030139354.00,2965,1,200604036889139.00,200604030170028.00
XXX,EQ,3-Apr-06,10:19:59,200604030139355.00,2965,130,200604036889139.00,200604033350252.00
XXX,EQ,3-Apr-06,10:20:07,200604030139991.00,2965,1,200604033529063.00,200604033350252.00
XXX,EQ,3-Apr-06,10:20:23,200604030141204.00,2964,1,200604030175972.00,200604030175116.00
XXX,EQ,3-Apr-06,10:20:50,200604030143315.00,2955.1,20,200604036894186.00,200604036895445.00
XXX,EQ,3-Apr-06,10:21:41,200604030147880.00,2958,30,200604036838549.00,200604030066128.00
XXX,EQ,3-Apr-06,10:21:46,200604030148295.00,2958,7,200604036838549.00,200604030183261.00
XXX,EQ,3-Apr-06,10:21:47,200604030148388.00,2958,2,200604036838549.00,200604030183340.00
XXX,EQ,3-Apr-06,10:21:52,200604030148943.00,2958,61,200604036838549.00,200604030175116.00
XXX,EQ,3-Apr-06,10:21:56,200604030149457.00,2958,10,200604033520560.00,200604030175116.00
XXX,EQ,3-Apr-06,10:22:06,200604030150539.00,2955.1,1,200604036894186.00,200604036904630.00
XXX,EQ,3-Apr-06,10:22:15,200604030151235.00,2958,9,200604033542596.00,200604030185770.00
XXX,EQ,3-Apr-06,10:22:15,200604030151236.00,2959,16,200604033542596.00,200604030175116.00
XXX,EQ,3-Apr-06,10:22:23,200604030151976.00,2955.1,3,200604036894186.00,200604030186668.00
XXX,EQ,3-Apr-06,10:22:43,200604030153779.00,2955.1,1,200604036894186.00,200604030187697.00
XXX,EQ,3-Apr-06,10:22:43,200604030153780.00,2955.1,9,200604036905829.00,200604030187697.00
XXX,EQ,3-Apr-06,10:23:47,200604030158897.00,2959,2,200604036916932.00,200604030175116.00
XXX,EQ,3-Apr-06,10:24:14,200604030160879.00,2956,8,200604036894186.00,200604033553650.00
XXX,EQ,3-Apr-06,10:24:14,200604030160880.00,2958,40,200604036894186.00,200604030179240.00
XXX,EQ,3-Apr-06,10:24:20,200604030161275.00,2958,5,200604036894186.00,200604030196889.00
XXX,EQ,3-Apr-06,10:24:21,200604030161361.00,2959,1,200604030196999.00,200604030175116.00
XXX,EQ,3-Apr-06,10:24:25,200604030161558.00,2958,1,200604036894186.00,200604036921100.00
XXX,EQ,3-Apr-06,10:24:27,200604030161887.00,2959,6,200604036826569.00,200604030175116.00
XXX,EQ,3-Apr-06,10:24:27,200604030161888.00,2959,50,200604036826569.00,200604030194590.00
XXX,EQ,3-Apr-06,10:24:27,200604030161889.00,2959,24,200604036826569.00,200604030175116.00
XXX,EQ,3-Apr-06,10:24:33,200604030162445.00,2959,20,200604036826569.00,200604030197936.00
XXX,EQ,3-Apr-06,10:24:43,200604030162999.00,2960,2,200604036894186.00,200604036893471.00
XXX,EQ,3-Apr-06,10:24:43,200604030163000.00,2960,1,200604036894186.00,200604030177580.00
XXX,EQ,3-Apr-06,10:24:43,200604030163001.00,2960,25,200604036894186.00,200604033537067.00
XXX,EQ,3-Apr-06,10:24:59,200604030164094.00,2962.6,50,200604036924814.00,200604030177063.00
XXX,EQ,3-Apr-06,10:24:59,200604030164095.00,2962.7,10,200604036924814.00,200604033543317.00
XXX,EQ,3-Apr-06,10:24:59,200604030164096.00,2962.85,61,200604036924814.00,200604033532030.00
XXX,EQ,3-Apr-06,10:24:59,200604030164097.00,2965,56,200604036924814.00,200604033350252.00
XXX,EQ,3-Apr-06,10:24:59,200604030164098.00,2965,1,200604036924814.00,200604030175638.00
XXX,EQ,3-Apr-06,10:24:59,200604030164099.00,2965,1,200604036924814.00,200604030177813.00
XXX,EQ,3-Apr-06,10:24:59,200604030164100.00,2965,1,200604036924814.00,200604033554885.00
XXX,EQ,3-Apr-06,10:24:59,200604030164101.00,2965,1,200604036924814.00,200604033558427.00
XXX,EQ,3-Apr-06,10:24:59,200604030164102.00,2965,1,200604036924814.00,200604033554885.00
XXX,EQ,3-Apr-06,10:24:59,200604030164103.00,2966,2,200604036924814.00,200604036896527.00
XXX,EQ,3-Apr-06,10:24:59,200604030164104.00,2967,10,200604036924814.00,200604033467925.00
XXX,EQ,3-Apr-06,10:24:59,200604030164105.00,2967,2,200604036924814.00,200604033555291.00
XXX,EQ,3-Apr-06,10:24:59,200604030164106.00,2967.95,10,200604036924814.00,200604036713548.00
XXX,EQ,3-Apr-06,10:24:59,200604030164107.00,2968,73,200604036924814.00,200604036811349.00
XXX,EQ,3-Apr-06,10:25:06,200604030164726.00,2965,1,200604033559150.00,200604033559231.00
XXX,EQ,3-Apr-06,10:25:06,200604030164727.00,2962.7,2,200604036894186.00,200604033559231.00
XXX,EQ,3-Apr-06,10:25:21,200604030165621.00,2962.85,1,200604036826569.00,200604033560451.00
XXX,EQ,3-Apr-06,10:25:29,200604030166140.00,2965,5,200604036826569.00,200604030201593.00
XXX,EQ,3-Apr-06,10:25:29,200604030166141.00,2967.5,144,200604036826569.00,200604030201467.00
XXX,EQ,3-Apr-06,10:25:32,200604030166373.00,2962.7,23,200604036894186.00,200604033561416.00
XXX,EQ,3-Apr-06,10:25:32,200604030166374.00,2962.7,7,200604036926175.00,200604033561416.00
XXX,EQ,3-Apr-06,10:26:06,200604030168325.00,2967,25,200604036931638.00,200604030202134.00
XXX,EQ,3-Apr-06,10:26:13,200604030168743.00,2967,50,200604030205266.00,200604030202134.00
XXX,EQ,3-Apr-06,10:26:23,200604030169583.00,2967,2,200604033565643.00,200604030202134.00
XXX,EQ,3-Apr-06,10:26:26,200604030169795.00,2967,1,200604030206231.00,200604030202134.00
XXX,EQ,3-Apr-06,10:27:12,200604030173538.00,2967,25,200604036938937.00,200604030204003.00
XXX,EQ,3-Apr-06,10:27:13,200604030173652.00,2967,1,200604030209910.00,200604030204591.00
XXX,EQ,3-Apr-06,10:27:13,200604030173653.00,2967,9,200604030209910.00,200604033569837.00
XXX,EQ,3-Apr-06,10:27:22,200604030174284.00,2966.5,2,200604030210615.00,200604036939335.00
XXX,EQ,3-Apr-06,10:27:22,200604030174285.00,2967,10,200604030210615.00,200604033569837.00
XXX,EQ,3-Apr-06,10:27:23,200604030174407.00,2967,1,200604030210676.00,200604033569837.00
XXX,EQ,3-Apr-06,10:27:24,200604030174444.00,2967,5,200604036940235.00,200604033569837.00
XXX,EQ,3-Apr-06,10:27:48,200604030176202.00,2964.25,78,200604030208449.00,200604030212598.00
XXX,EQ,3-Apr-06,10:27:48,200604030176203.00,2964,4,200604033561578.00,200604030212598.00
XXX,EQ,3-Apr-06,10:27:48,200604030176204.00,2964,100,200604033560320.00,200604030212598.00
XXX,EQ,3-Apr-06,10:27:50,200604030176357.00,2963,20,200604036894186.00,200604036943240.00
XXX,EQ,3-Apr-06,10:28:07,200604030177566.00,2964,18,200604030214125.00,200604030212598.00
XXX,EQ,3-Apr-06,10:28:19,200604030178478.00,2964.05,10,200604030214901.00,200604036946317.00
XXX,EQ,3-Apr-06,10:28:23,200604030179000.00,2967,50,200604030215346.00,200604033569837.00
XXX,EQ,3-Apr-06,10:28:47,200604030180511.00,2963.25,3,200604036945264.00,200604033577919.00
XXX,EQ,3-Apr-06,10:28:56,200604030181285.00,2963.25,2,200604036945264.00,200604030217834.00
XXX,EQ,3-Apr-06,10:28:59,200604030181527.00,2964,10,200604036950649.00,200604030216566.00
XXX,EQ,3-Apr-06,10:29:01,200604030181676.00,2963.25,13,200604036945264.00,200604033579132.00
XXX,EQ,3-Apr-06,10:29:04,200604030181869.00,2963.25,7,200604036945264.00,200604030218490.00
XXX,EQ,3-Apr-06,10:29:24,200604030183597.00,2963,98,200604036894186.00,200604036953255.00
XXX,EQ,3-Apr-06,10:29:24,200604030183598.00,2962.7,2,200604036926175.00,200604036953255.00
XXX,EQ,3-Apr-06,10:29:35,200604030184457.00,2963.25,10,200604036954389.00,200604030218490.00
XXX,EQ,3-Apr-06,10:29:43,200604030185026.00,2962.7,10,200604036926175.00,200604033582168.00
XXX,EQ,3-Apr-06,10:29:44,200604030185086.00,2962.7,1,200604036926175.00,200604036880836.00
XXX,EQ,3-Apr-06,10:29:44,200604030185087.00,2960.3,19,200604033530979.00,200604036880836.00
XXX,EQ,3-Apr-06,10:29:59,200604030186546.00,2963.25,33,200604036956910.00,200604030218490.00
XXX,EQ,3-Apr-06,10:29:59,200604030186547.00,2963.25,5,200604036956910.00,200604036955538.00
XXX,EQ,3-Apr-06,10:29:59,200604030186548.00,2964.05,5,200604036956910.00,200604030216993.00
XXX,EQ,3-Apr-06,10:29:59,200604030186549.00,2964.05,3,200604036956910.00,200604036949524.00
XXX,EQ,3-Apr-06,10:29:59,200604030186550.00,2965,1,200604036956910.00,200604030218158.00
XXX,EQ,3-Apr-06,10:29:59,200604030186551.00,2967,1,200604036956910.00,200604030212126.00
XXX,EQ,3-Apr-06,10:29:59,200604030186552.00,2967,5,200604036956910.00,200604036942838.00
XXX,EQ,3-Apr-06,10:29:59,200604030186553.00,2967,25,200604036956910.00,200604030213080.00
XXX,EQ,3-Apr-06,10:29:59,200604030186554.00,2967,5,200604036956910.00,200604036947036.00
XXX,EQ,3-Apr-06,10:29:59,200604030186555.00,2967,125,200604036956910.00,200604033577788.00
